x_index,y_index,X,Y,population_density
21,87,75.2716715,34.3081345,153.5181
22,10,75.77639440441176,11.266980979411764,102529.54149999999
22,11,75.6745569319797,11.47484338426396,219510.7844
22,12,75.58142204663278,11.829926103621347,1359791.54752
22,13,75.6033847,11.980884063636363,34391.95749
22,14,75.66713707,12.33789949,1600.30901
22,15,75.6573432375,12.6600431875,1276.0635
22,17,75.7002468,13.279141053846153,2172.151402
22,18,75.74364334444445,13.50713811111111,2004.7655
22,19,75.62854938510638,13.888826242553192,22249.89519
22,20,75.54901203333334,14.095275200000001,1291.55104
22,21,75.74995866363636,14.547479827272726,3957.8535
22,22,75.61224201818182,14.633881418181819,3861.01332
22,24,75.625493175,15.440668433333334,16144.51746
22,25,75.609424115,15.640418345,6124.98081
22,26,75.67010477272727,15.896752518181819,2839.9251200000003
22,27,75.6786868111111,16.176764122222224,3470.3322
22,28,75.744160225,16.657503,1186.4723
22,29,75.73416621428571,16.806524757142856,4548.0621599999995
22,32,75.6341463,17.876591649999998,1344.9391
22,33,75.57116196,18.04956373,2447.8757100000003
22,34,75.703287,18.2219438,244.07892
22,36,75.721300925,18.933528850000002,1450.40564
22,38,75.643009025,19.535482725,1199.86693
22,39,75.65972223,19.87388158,9353.79917
22,40,75.5967063,20.123817,277.01154
22,41,75.71073365,20.520194330000002,2987.14668
22,42,75.66559047142857,20.70732347142857,2096.24348
22,43,75.573324,21.020289631578947,14632.5478
22,48,75.70472019333334,22.61323578888889,74112.71139
22,49,75.63506921818181,22.901695745454546,4246.38451
22,50,75.65670605,23.138912038461537,17643.98933
22,51,75.49818883636364,23.552644254545456,3563.9287799999997
22,52,75.5422923925,23.7689345225,11029.51254
22,53,75.62450391923076,24.037867846153844,5786.89422
22,54,75.72545081666667,24.35002346,9566.29408
22,57,75.70724885714286,25.326382257142857,4171.5963
22,58,75.6226716,25.42769938,1258.63168
22,59,75.6126727,25.9334606,189.91844
22,62,75.71364895597485,26.877415062264152,583394.2378
22,63,75.72285238715595,26.938035673394495,542533.53788
22,64,75.59097930909091,27.341183313636364,9953.17397
22,65,75.713827,27.6538988125,3277.88549
22,67,75.66213929999999,28.253333825,6195.49545
22,68,75.64149422,28.526973220000002,1074.1201999999998
22,69,75.59175517142856,28.905329914285716,1651.14149
22,70,75.70370860779221,29.15349231818182,38856.59403
22,71,75.56728955,29.39810945,1717.88244
22,72,75.67301110714286,29.823097960714286,10254.08203
22,73,75.55644637142858,29.9270511,4968.94188
22,74,75.61269248666667,30.37351842,15615.04449
22,75,75.61732725833333,30.709984733333332,14030.02154
22,76,75.71449417912088,30.96077857912088,58934.98725
22,77,75.62310003243243,31.295612107567564,220391.49282
22,78,75.64031779634146,31.5247392402439,114333.45272
22,79,75.65669111076923,31.892820552307693,33185.65411
22,80,75.63879678646616,32.23042999473684,119649.67952
22,81,75.59534739714286,32.35665624285714,26425.047570000002
22,83,75.582598975,33.18178525,2568.27048
22,88,75.7332525,34.4281402,21.82731
23,8,76.0427801,10.614137614705882,105092.42207
23,9,75.97515695344828,10.871561216666667,332025.44974999997
23,10,75.92956629678457,11.16403760096463,528727.3128
23,11,75.91175984693878,11.421024205442176,228173.25834
23,12,75.96378535918367,11.735696887755102,19815.28609
23,13,75.8927586125,12.1256693875,1300.682156
23,14,75.9495507625,12.41753805625,3909.4046
23,15,75.97483318333333,12.625861433333334,1603.95076
23,16,76.02384213636364,12.973794918181818,3685.48622
23,17,75.8738206,13.240031016666668,1266.98506
23,18,75.96840740571429,13.609793354285715,6921.35515
23,19,75.97801302,13.747904980000001,953.69166
23,20,76.01985476666665,14.2032472,1712.18715
23,21,75.91130509387756,14.464101200000002,34472.22932
23,22,76.00375833999999,14.784577239999999,1140.59895
23,24,75.9425943,15.407116245454546,4296.86359
23,25,75.98397346666667,15.694685166666668,655.81413
23,26,75.922634175,16.0343779,1070.27371
23,27,75.94028429,16.27582879,2929.79626
23,28,75.8778072,16.500544,211.88754
23,29,75.84893581428571,16.942200257142854,2091.49776
23,30,75.8253798,17.0564943,443.1634
23,31,75.95046224705882,17.536376452941177,4171.06464
23,32,75.89997868518519,17.67887482962963,38432.44422
23,33,76.082674,18.0096569,558.49617
23,34,75.9555384,18.319344975,1289.14492
23,38,75.97859019090909,19.667453636363636,4386.62882
23,39,75.91554338571429,19.83343877857143,6805.2908
23,40,76.042514,20.016686749999998,338.5445
23,42,76.04412446,20.9011111,2301.09822
23,43,75.87864760645161,21.058311212903227,53168.08339
23,44,75.97495798571428,21.242148214285717,2809.0924
23,46,75.9493799,22.090868399999998,436.81878
23,47,76.02468406666668,22.277267233333333,2040.96852
23,48,75.86755106752138,22.670194838461537,474574.31148000003
23,49,75.89382123166666,22.77031127777778,435895.00743
23,50,75.9074640051282,23.178237851282052,27230.54557
23,54,75.82872477142857,24.40881182142857,6981.14162
23,55,75.96345227647059,24.636285132352942,11163.77489
23,56,75.9481126625,24.952918925,7193.22884
23,57,75.88807714761904,25.222594736309524,120151.62299999999
23,58,76.0524815,25.4172633,532.82336
23,59,75.9226875,25.8486967,186.34485
23,60,76.03678715,26.17575325,1307.01507
23,61,75.92757173,26.4731765,3095.89516
23,62,75.87603282909092,26.849672036818184,430014.74739000003
23,63,75.82407258269231,26.931362840384615,278555.37698
23,64,75.9087701,27.316339,5695.22348
23,65,75.8297428,27.800443,484.1297
23,66,75.879322575,27.8609969,1989.80887
23,67,75.93063465555555,28.326774444444442,3802.92315
23,68,75.80330353333333,28.426766266666665,785.1515999999999
23,69,76.02484359473684,28.935611578947366,7596.89772
23,70,75.88229431666667,29.11760150666667,14794.17447
23,71,75.87484421842105,29.42781842894737,19806.41098
23,72,75.91816188333334,29.720327537878788,29803.651980000002
23,73,75.84170458928573,30.07083272857143,13045.29911
23,74,75.87921120571428,30.34155790571429,36150.64924
23,75,75.87495508679245,30.698630849056602,86138.1815
23,76,75.88123124565217,30.881536463043478,325833.10039000004
23,77,75.97603584117647,31.224079223529408,9198.23398
23,78,75.89654291818182,31.51875495757576,17915.47054
23,79,75.8625544,31.925495994444443,8753.8117
23,80,75.93338119473685,32.202083831578946,7397.2026399999995
23,81,75.96142093333333,32.490496799999995,844.4255
23,82,75.99935959999999,32.6120344,414.45752
23,87,75.96414089999999,34.28136805,29.272097000000002
23,88,76.0831345,34.6526257,21.827312
24,4,76.34709647857143,9.434944858163265,9508.75094
24,5,76.32951412377622,9.672090608391608,11023.8343
24,6,76.31299099647735,9.934572330050324,1339765.6125
24,7,76.28083878802661,10.233024211086473,638680.16082
24,8,76.22561859661016,10.526243902421307,479501.4055
24,9,76.252578902,10.916071073714287,463346.65684
24,10,76.1872418875,11.138463191911764,145506.56765
24,11,76.2418086725,11.42291814,21218.50733
24,12,76.20988711463414,11.676088214634145,17725.67737
24,13,76.34174335,12.092995591666666,2481.74001
24,14,76.2583795125,12.330109437499999,5581.34685
24,15,76.34162226,12.677456255,7077.18328
24,16,76.13911443170731,12.993249712195121,17025.44909
24,17,76.24895361764706,13.26234223235294,9690.18512
24,18,76.13199042,13.41698586,1160.14501
24,19,76.1346009,13.909801166666668,581.80682
24,20,76.20084638695651,14.17896184347826,7409.05368
24,21,76.3722353,14.3694025,329.95587
24,22,76.20043724285713,14.823074257142858,1610.21874
24,23,76.33638833870968,15.117058538709678,14447.53954
24,24,76.3200309171875,15.3082483078125,27027.04325
24,25,76.19307766666667,15.758799233333335,700.52639
24,26,76.10263867500001,15.98359915,1036.3437
24,27,76.129663,16.3428395,241.42657
24,29,76.2083122,16.889322,228.8043
24,30,76.3684588,17.206327,184.65688
24,31,76.20816730833333,17.485611208333335,2966.40683
24,34,76.21821253333333,18.368712922222223,4751.6001400000005
24,37,76.2190031,19.1527033,361.80655
24,38,76.21676443999999,19.575405699999997,2399.07643
24,39,76.0985393,19.967475,338.54448
24,40,76.3707188,20.0468422,214.85313
24,42,76.18020276,20.89739062,2061.1508599999997
24,43,76.2906928,20.9889052,300.00388
24,44,76.2110923375,21.338464075,3068.05832
24,45,76.36649916470589,21.75451522352941,3672.6009599999998
24,46,76.29319465151515,21.89142513030303,13094.43933
24,47,76.13305701428571,22.123251657142855,1644.53508
24,48,76.2016558,22.5344412,130.11974
24,50,76.24307182272727,23.268806072727273,5969.23573
24,51,76.293880725,23.4173487875,2170.86942
24,54,76.25243540000001,24.487182166666667,1805.2563300000002
24,55,76.15826808333334,24.550827441666666,3610.5126
24,57,76.1944955375,25.1750404,1897.35759
24,58,76.16527034545454,25.54049185909091,6203.13656
24,59,76.31110792307692,25.91926060769231,5024.34856
24,60,76.30157037826086,26.078461269565217,7816.66288
24,61,76.301629175,26.553864075,4062.5539699999995
24,62,76.26306094871795,26.804420249999996,41770.20818
24,63,76.370692375,26.9243948,2285.7438
24,66,76.18073021071429,28.056135825000002,15258.839680000001
24,67,76.29703585925925,28.233781070370373,15321.82145
24,68,76.3460108142857,28.522556466666668,33682.60552
24,69,76.20740556440677,28.815728550847457,37469.38878
24,70,76.33513086538461,29.255986234615385,14916.08703
24,71,76.20859539056603,29.442913020754716,30890.37635
24,72,76.24587018,29.738154665000003,10866.15452
24,73,76.26704434999999,30.017394574999997,1673.10141
24,74,76.28449601454545,30.345661545454547,40863.02786
24,75,76.27160181515151,30.69649544545455,18195.55695
24,76,76.20305182413793,30.854430244827586,19407.54988
24,77,76.26363347,31.31284508166667,34763.31542
24,78,76.25092302857144,31.517000352380954,12580.3071
24,79,76.1936716,31.864888661538462,5194.9021
24,80,76.31501227878788,32.18202287979798,44829.76277
24,81,76.12571645,32.5535136,400.47684
24,87,76.3885541,34.3713779,21.827312
24,88,76.17643432,34.607374820000004,92.3193693
25,2,76.61024769534883,8.881113640531561,113078.26449999999
25,3,76.56383164429347,9.094925488586956,491397.4851
25,4,76.61212756439731,9.2923010703125,1025704.32541
25,5,76.55985308471503,9.657052396632125,382969.61284
25,6,76.54821067386364,9.97945130378788,237068.25152
25,7,76.47115919736842,10.208286130263158,70464.37138
25,8,76.54897153707866,10.62653310224719,67554.52992
25,9,76.58708891221374,10.790017674045801,108190.12581
25,10,76.620692325,11.1864214625,3944.80077
25,11,76.62367113333333,11.462702366666667,2065.74521
25,12,76.67615281666666,11.782174916666667,1023.61606
25,13,76.620356375,12.11837236875,11855.68107
25,14,76.62213609548871,12.341202688721804,340624.57952
25,15,76.3922871,12.5110137,516.0841
25,16,76.55542662,12.932322959999999,1319.83131
25,17,76.51122704999999,13.267101826666668,8539.08515
25,19,76.61653425,13.945178075000001,709.49676
25,20,76.47543491428571,14.21682495,8271.00608
25,21,76.67059556,14.499442160000001,1013.80599
25,22,76.4214347,14.859376,230.79584
25,23,76.6439559948052,15.17905277012987,18900.26344
25,24,76.4685235625,15.307852954166668,25863.54516
25,27,76.6012008,16.1790388,460.08576
25,29,76.5297212,17.0052213,177.55948
25,31,76.578337875,17.4272681625,1539.05732
25,33,76.5353860625,18.05759075,2099.10598
25,34,76.5562499939394,18.40498525151515,22680.34484
25,35,76.61587163749999,18.6591167125,2671.89334
25,36,76.5860604,18.888544425,3495.0147100000004
25,37,76.58528122,19.3329885,1781.57922
25,38,76.45586563333333,19.431997733333333,864.735
25,39,76.6422085,19.7512777,298.5091
25,40,76.57887595,20.18986555,554.63209
25,42,76.5819821,20.795706235714285,4147.37263
25,43,76.45746115,20.9605936,690.66674
25,44,76.6014309909091,21.42089779090909,4566.4917
25,45,76.52161391,21.67197144,6109.33986
25,46,76.52068406818182,22.049577602272727,6069.48973
25,47,76.53569805,22.126280478571427,1214.766075
25,51,76.52278471081081,23.375458024324324,10601.91763
25,52,76.61932046666668,23.66672703333333,1048.8988200000001
25,56,76.58712406428572,24.995608178571427,4061.78253
25,57,76.42932255,25.1320057,669.5802
25,58,76.6844729,25.6994494,258.0367
25,60,76.46331828181819,26.126685936363632,3251.73956
25,61,76.64748581,26.393269350000004,5628.4415
25,62,76.4099022,26.9079509,1142.8719
25,63,76.52634054137931,27.026756027586206,46835.463299999996
25,64,76.6157557175,27.348256027500003,24093.73042
25,65,76.62762960892857,27.676101848214284,38367.72896
25,66,76.570851352,27.997554031999996,13271.25127
25,67,76.5638825773585,28.234645188679245,74306.97684
25,68,76.51859761891892,28.514549478378378,16742.88497
25,69,76.59121776666667,28.88074412150538,74784.24204
25,70,76.51638733529411,29.11954917254902,25496.58887
25,71,76.52465460384616,29.384958707692306,15448.40572
25,72,76.49524144153847,29.813561467692306,38118.78798
25,73,76.60929665,29.998672242592594,29174.03326
25,74,76.47133176785714,30.387546155357143,87033.0267
25,75,76.51712008461539,30.668088287179483,65418.66529
25,76,76.56275344042552,30.93831433829787,25321.02509
25,77,76.51231069787235,31.232782923404258,24140.78226
25,78,76.5000426826087,31.62753594782609,11331.24121
25,79,76.49001584999999,31.834414074999998,1388.19694
25,80,76.51627075,32.09331504782609,20142.1415
25,81,76.5462966,32.45679355,53.859832
25,83,76.4132421,33.0845245,14.187471
25,85,76.6819096,33.5750043,2.6200964
25,86,76.57919815,34.00948385,26.8374357
26,1,76.92943143719512,8.5199742875,1179707.55936
26,2,76.82336691590909,8.744674807386364,247804.2911
26,3,76.74816744649299,9.128744678156313,346349.62431
26,4,76.772417917452,9.28211052617801,314369.20094999997
26,5,76.80751837619047,9.642476470476192,57223.22013
26,6,76.77262278189654,9.916999102586207,42327.59206
26,7,76.85962177647059,10.280870941176472,3522.8407850000003
26,8,76.80492133770493,10.614734068852458,33884.122
26,9,76.86808712885906,10.89729202818792,199301.80903
26,10,76.93611700051814,11.107285233678757,209273.81235
26,11,76.77462134871794,11.38633732051282,32675.99782
26,13,76.85305287777777,11.990286144444445,3450.16007
26,14,76.74251816666667,12.452965363333334,18042.660200000002
26,15,76.8987157274809,12.527720531297708,79171.68707
26,16,76.81355902,12.967259000000002,1041.53763
26,17,76.84949667307693,13.300008446153846,5985.60245
26,18,76.91427053333332,13.705185499999999,631.0584
26,19,76.8268628,13.784993966666667,1196.15956
26,21,76.8620526,14.5627188,239.28113
26,22,76.8122657625,14.73144705625,4680.10137
26,23,76.85716631833334,15.1242588,27442.25398
26,24,76.75008754666666,15.21704892,8957.424060000001
26,28,76.85878395,16.65024065,988.99581
26,30,76.91031463823529,17.243929238235292,15999.8975
26,31,76.83166841458333,17.35223433125,25436.7709
26,32,76.88078124166667,17.824506075,4019.44286
26,33,76.7609196,17.9304286,331.12018
26,34,76.87312478181819,18.434255463636365,3896.38731
26,35,76.8097461,18.5365824,307.1111
26,36,76.74345155454546,19.017634654545454,3727.3883
26,37,76.79500447000001,19.230052179999998,15712.68118
26,39,76.84202775,19.8411253,563.62372
26,40,76.88439926666666,20.25826663333333,1475.22922
26,42,76.83773781470589,20.71580693235294,13619.08265
26,43,76.92144985,21.1531703,362.52344
26,44,76.7400938625,21.343591475,1118.239208
26,47,76.89468209285714,22.193991871428572,3290.2578000000003
26,50,76.846534975,23.149159175,1230.8917999999999
26,51,76.753019,23.367175744117645,14079.7266
26,52,76.783668825,23.78536075,1222.99754
26,53,76.88175477142856,24.02985848571429,1904.1686
26,55,76.82050985,24.712287899999996,1419.82978
26,56,76.69598769999999,24.8374392,401.82604
26,58,76.69539985,25.673760950000002,516.0734
26,59,76.76873296666668,25.814829266666667,1383.96037
26,61,76.75440334333332,26.499425283333334,19898.68314
26,62,76.91629171818182,26.65378678181818,7628.2981199999995
26,63,76.87508133846154,27.066027157692307,12863.29087
26,64,76.87966772499999,27.494717225,2115.5946799999997
26,65,76.80826306428571,27.5986989,7910.4966699999995
26,67,76.858269312,28.34316961,77560.7987
26,68,76.9213812,28.518296103636363,212595.533
26,69,76.8116746425,28.765678655,30800.00261
26,70,76.81908383235293,29.14375778529412,26088.056660000002
26,71,76.92327727142857,29.421441653061223,148488.19694
26,72,76.94613179361703,29.735259638297872,38269.13872
26,73,76.80907900408164,30.040606714285712,35015.37297
26,74,76.81221607098765,30.351310338271606,177963.73502999998
26,75,76.80351326802509,30.7100303677116,1476200.1598099999
26,76,76.91089718125,30.851010725,11078.11888
26,77,76.80797557222223,31.306276361111113,7594.37129
26,78,76.89977726785715,31.59808344642857,16188.021322
26,79,76.80775179999999,31.936723109999996,3938.87772
26,80,76.752357,32.0425306,2367.824646
26,81,76.91296715,32.50929825,29.6705308
26,84,76.89548925,33.49136595,5.2401931
26,86,76.84827593333334,33.89957926666667,11.2283782
26,87,76.89226283333333,34.32103183333333,15.030369
26,89,76.8436167,34.8358501,1.9928519
27,0,77.20335794285714,8.281411242857143,7743.3036
27,1,77.06022298209876,8.4432080345679,217907.21616
27,2,77.04207955952381,8.704453942857143,28601.99422
27,3,77.21215737931034,8.973290693103447,20100.60676
27,4,77.099705228,9.380137584,4160.91019
27,5,77.10985106545455,9.69264290909091,17463.037379999998
27,6,77.09215208863635,9.981381568181819,10464.060715
27,7,77.1135676,10.216251127272727,1355.201225
27,8,77.0934545,10.627915121212121,17357.43069
27,9,77.08089780697675,10.927913881395348,59773.67135
27,10,77.07473446524823,11.065881364539008,150257.62988
27,11,77.11841831,11.40402786,2790.58092
27,13,77.0256512,12.1739442,236.63048
27,14,77.11183391538462,12.367074723076923,3320.44299
27,15,77.1535266875,12.6429797953125,30744.42142
27,16,77.1027345125,13.037715625,1994.35551
27,17,77.1468376978022,13.313478298901098,51704.22385
27,18,77.079017025,13.502003925,2063.6838
27,19,77.0523735,13.7854681,361.4632
27,20,77.07171199999999,14.15342145,444.57365
27,21,77.13739486,14.513563819999998,988.18403
27,22,77.12551968333334,14.751274716666666,1146.25964
27,23,77.2086157625,15.1243708,1156.02582
27,24,77.1517814,15.363845300000001,1112.99237
27,25,77.2412528,15.692140546153846,6734.43945
27,26,77.23080397142857,15.862503942857144,2463.4316799999997
27,28,77.2727624,16.5912668,267.83307
27,29,77.09837156363636,16.80000022727273,2879.71867
27,30,77.13001767692307,17.123755176923076,3549.57424
27,32,77.12521343636364,17.78435872727273,3786.9656
27,33,77.2213348,18.049986,550.5797299999999
27,34,77.11001352777777,18.3762419,8818.45082
27,35,77.2313407,18.7128254,337.81815
27,36,77.18849675,19.01597825,2110.40978
27,37,77.16697218823529,19.197709811764707,18942.41042
27,38,77.1848012,19.5523766,1087.50647
27,39,77.14044668888889,19.783187677777775,3055.89951
27,40,77.11697962857143,20.1751832,1983.55186
27,41,77.141818825,20.485320025,882.9847100000001
27,42,77.0932077625,20.723592753125,22120.48711
27,43,77.01699615,21.058666875,1370.0378799999999
27,47,77.1287945625,22.34632033125,3857.05586
27,48,77.1519849,22.6443813,470.21837999999997
27,49,77.0916411,22.955148,144.0645
27,50,77.15325527142856,23.244980610714286,25247.61166
27,52,77.2772673,23.7286196,258.6709
27,53,77.0169237,24.1815343,337.35776
27,54,77.136985275,24.4223805,1841.15878
27,55,77.08064671724138,24.601272744827586,7409.7101299999995
27,57,77.1295341,25.2215701,124.89355
27,60,77.1380152,26.13168435,730.16398
27,61,77.15462367777778,26.53588371111111,3136.6858
27,62,77.12378814249999,26.7835658675,25497.8179
27,63,77.13995129411764,27.13750844117647,8846.69737
27,64,77.18093807368422,27.30205867368421,10214.05114
27,65,77.2772714,27.6530385,593.84094
27,67,77.1876369688172,28.34571863763441,363569.26316000003
27,68,77.18278337164878,28.585641327305257,47564182.8215
27,69,77.13823151149825,28.776467405574916,3647123.66476
27,70,77.05925558888889,29.156222004444444,38855.84122
27,71,77.2103281,29.517541,1091.7847
27,72,77.00430221818182,29.685957645454547,10549.46018
27,73,77.23729497205241,30.140020109170305,270010.47980000003
27,74,77.07255957857141,30.307015628571428,9925.85433
27,75,77.14519851666667,30.638246666666664,2669.76177
27,76,77.17777250454546,31.0512981,28891.39213
27,77,77.11340544,31.135804439999998,22717.91677
27,78,77.107189,31.619089000000002,1405.927665
27,79,77.16498016666667,31.84530512222222,1186.844175
27,80,77.17810421029412,32.21750729705882,5885.848868
27,81,77.14432104444444,32.38990337777778,517.1915215
27,82,77.2344241,32.7213078,2.4436104
27,83,77.21344243333334,32.925337266666666,7.8602898
27,86,77.2107032,34.0023727,3.7427928
27,87,77.1414122,34.298897725,20.040493
28,0,77.44642976588236,8.174722735882353,291517.84458
28,1,77.50505704999999,8.4115723,2743.08253
28,2,77.45121183469388,8.730816522448979,24843.53084
28,3,77.36576268636364,9.002107677272727,33564.97616
28,4,77.55828680833334,9.370155683333333,6977.450159999999
28,5,77.33377685,9.6383965,3473.57215
28,6,77.46421372,10.000619904999999,14225.13302
28,7,77.41633246744186,10.244370637209302,9706.10848
28,8,77.47713486538461,10.483705753846154,11553.57129
28,9,77.35738437222223,10.9408852,22717.92438
28,10,77.41504311136363,11.167357168181818,48474.66911
28,11,77.45317245,11.4781265875,9488.6685
28,14,77.4459464,12.3515083,249.8396
28,15,77.372624728,12.757039176000001,12883.56496
28,16,77.56124706470901,12.992118953042786,45684887.10306
28,17,77.52515968750001,13.165467506730769,1073842.81085
28,18,77.52003612727273,13.61060653939394,11721.434369999999
28,19,77.5149916625,13.89824535,5361.56344
28,20,77.4138725,14.0935495,168.98251
28,21,77.43767403333334,14.476329900000001,350.64142000000004
28,22,77.533526,14.74842865,5385.590608
28,23,77.40675587179487,15.139891674358974,17043.740279999998
28,24,77.42204679999999,15.341565445454545,1921.14715
28,25,77.49209515,15.624720433333332,1862.14287
28,26,77.32236373076923,16.010418546153847,4853.943789999999
28,27,77.34772562702703,16.27407288108108,13795.48059
28,29,77.3851507,16.8699446,267.83307
28,30,77.53535875714286,17.259131285714286,4402.32604
28,31,77.4198944,17.4564552,195.8182
28,32,77.49072491333332,17.74308778,7065.8455300000005
28,33,77.44587833,17.93079629,4273.753720000001
28,34,77.3268923,18.4531937,291.0571
28,37,77.4236195,19.162665200000003,21903.29871
28,40,77.3358338,20.3065748,224.9735
28,41,77.48462526,20.505906064999998,5668.80934
28,42,77.37793414074075,20.736049462962963,8541.89026
28,43,77.34722823913043,21.062271743478263,7605.92731
28,44,77.47176625384616,21.278852607692308,5354.332654
28,47,77.4368482,22.3637973,149.21875
28,48,77.45192730714287,22.48929215,2256.1530000000002
28,49,77.58481420000001,22.9986924,350.1562
28,50,77.42839327222222,23.22646781555556,302504.59246
28,51,77.46958350588235,23.33235452647059,54781.9196
28,55,77.3874859875,24.66366403125,4558.7257
28,56,77.5473834,24.98219016,1020.54013
28,57,77.574967,25.3378114,199.01987
28,60,77.48210771666668,26.274061266666667,4778.01552
28,61,77.40062431999999,26.56845684,1480.72048
28,62,77.41009066,26.72477799333333,5308.39812
28,63,77.406343028169,27.084130087323942,51372.23783
28,64,77.47737215384616,27.289815835897436,74095.48017
28,65,77.5171645125,27.667868871875,54598.79121
28,66,77.37056762958579,27.954226598816565,169313.33909999998
28,67,77.33068032982456,28.348120623391814,1061303.511
28,68,77.36604105866209,28.58891849425386,20803898.7832
28,69,77.43715028032787,28.76453855409836,381835.42564
28,70,77.37448204,29.271652940000003,5810.6630399999995
28,71,77.36729494166667,29.488945891666663,14130.4098
28,72,77.46638448,29.76113455777778,49304.81935
28,73,77.48186213870967,29.99257170215054,165814.71284
28,75,77.3561122375,30.6462352,1283.61305
28,77,77.53618171666666,31.332024083333334,777.0840499999999
28,78,77.364138875,31.5834284,350.173886
28,79,77.41112848666667,31.921625533333334,1497.883135
28,80,77.35698835,32.0272371,809.903285
28,81,77.3013244,32.36305565,4.8872215
28,86,77.4287665,33.8840993,3.7427933
28,87,77.52835967142857,34.15492967857143,52.3990994
28,88,77.52379093333333,34.560128883333334,11.9571097
28,89,77.5483509,34.76727905,3.9857036
29,1,77.6945161254902,8.441680949019608,16585.56369
29,2,77.74075397222222,8.727048266666667,52743.6438
29,3,77.85373828636364,9.060841786363637,9131.80685
29,4,77.74152118695652,9.448317095652174,14892.66996
29,5,77.74571506,9.56854162,5627.5333
29,6,77.81185748484847,9.993302746969698,27426.51612
29,7,77.74766822000001,10.21916302,6544.37661
29,8,77.77025715111111,10.504830468888889,18440.31177
29,9,77.69548635000001,10.87018795,587.77197
29,10,77.79646857307692,11.198299565384616,26129.294680000003
29,11,77.76448101339285,11.398931904464286,101481.71351
29,12,77.81274398000001,11.7935203075,26495.28945
29,13,77.7758632,12.1184195,244.27107
29,14,77.7562529,12.4036865,202.82274
29,15,77.75342514716982,12.72338093018868,48117.277709999995
29,16,77.64526297340716,12.970025574499394,49947239.91408
29,17,77.6790146936709,13.206652562025317,1273883.78749
29,18,77.75515745806452,13.488587851612904,10908.62653
29,19,77.74970672777778,13.857596016666667,4146.86188
29,20,77.67344114705882,14.173411000000002,3189.6622899999998
29,21,77.71870789354838,14.492349361290323,21010.84415
29,22,77.61728403611112,14.690691730555557,17882.32531
29,23,77.6720980804878,15.086820029268294,10910.28198
29,24,77.83681036923078,15.378332430769232,2970.78108
29,25,77.80106476666667,15.670528866666666,1655.526264
29,26,77.829240825,16.022778575,1820.90717
29,27,77.81883488571428,16.248563976190475,9119.31092
29,28,77.84250365333334,16.569054406666666,5567.30581
29,30,77.84896525,17.269786099999997,1043.7510300000001
29,31,77.80860685,17.508664070000002,3675.8621399999997
29,32,77.72770118571428,17.67168568095238,7078.98958
29,33,77.82197255,18.101282,723.23529
29,35,77.8215786,18.6876905,485.17993
29,36,77.74923886111111,18.953019249999997,6566.0482600000005
29,37,77.66527140000001,19.308846900000002,797.51826
29,38,77.8604961,19.4167496,315.9572
29,39,77.8738246,19.8558724,219.71288
29,40,77.7139875,20.1771244,389.26434
29,41,77.76362174,20.35445818,1544.5140900000001
29,42,77.79002037500001,20.80808195,11600.73226
29,43,77.75516620327869,20.977896809836068,52595.06408
29,44,77.81488814,21.24854884,1465.71876
29,46,77.88019878,21.927067819999998,1307.37616
29,47,77.86647748333333,22.30943231666667,1467.78583
29,48,77.75434146521738,22.601154511594203,20149.28948
29,49,77.68823341666666,22.80295641111111,5860.04759
29,51,77.71598775294117,23.489012052941177,2922.02328
29,52,77.83834963333334,23.795859733333334,810.81996
29,54,77.7675109,24.3738703,369.87543
29,55,77.65975906363636,24.601761336363634,2859.07316
29,57,77.6184001,25.4008611,199.01987
29,58,77.634641675,25.432148599999998,796.07949
29,59,77.76574705,25.8502239,917.413
29,60,77.78361413333333,26.1137414,1809.62127
29,61,77.79593594210526,26.3488117,6255.38406
29,62,77.7427578,26.69654746666667,3488.58345
29,63,77.74938391466667,27.136588195999998,90954.08451
29,64,77.72257348363635,27.34987599090909,183904.53116
29,65,77.73015702909092,27.55472568181818,40311.919630000004
29,66,77.64213083333333,27.931852699999997,2548.5957399999998
29,67,77.77757179852941,28.28178685147059,74654.71356
29,68,77.63039694189189,28.58688464054054,239920.1832
29,69,77.72947559081632,28.855358837244896,435450.4722
29,70,77.70850152553191,29.113109114893618,71651.5637
29,71,77.7068895969697,29.49211751212121,48589.0666
29,72,77.7400590725,29.79240454125,108297.8431
29,73,77.68335849285714,29.955512185714287,37477.8401
29,74,77.62709786666667,30.416209044444443,3159.7035
29,75,77.6767597,30.6565225,210.20192
29,76,77.76074076,30.941152440000003,565.399774
29,77,77.75497446666667,31.236870699999997,481.10042
29,78,77.7136295,31.4896546,202.94203
29,81,77.6156961,32.4671463,2.4436107
29,83,77.65448789999999,32.9160703,5.2945692
29,86,77.67414388,34.0329755,18.713963200000002
29,87,77.5908421,34.1668236,3.7427928
29,90,77.7405182,35.2183049,1.9928517
30,0,77.9014295,8.286224,399.94852
30,1,78.0627466968254,8.539550184126984,42231.43722
30,2,78.07136554105263,8.786440409473684,106945.26983
30,3,78.01336659500001,9.051576855,3996.04011
30,4,77.94519315925926,9.39696374814815,12898.01531
30,5,77.97624684754099,9.62747456557377,43902.13285
30,6,78.06883411971832,9.962494652112676,540627.95373
30,7,77.95263587894738,10.27708843245614,72885.4862
30,8,78.07863066129032,10.485027538709678,11629.21369
30,9,78.10627858,10.947112370000001,22008.60388
30,10,78.03459944390244,11.120126892682926,20430.14922
