X,Y
"77.2518294","28.5118819"
"77.2518247","28.5117599"
"77.0752012","28.4518108"
"77.0330393","28.4613947"
"77.1674675","28.5100391"
"77.166489","28.5079122"
"77.1529192","28.5389671"
"77.2162545","28.6499865"
"77.223574","28.645049"
"77.2337514","28.6624042"
"77.2583369","28.572694"
"77.2585233","28.5724574"
"77.2845972","28.5365216"
"77.2587117","28.5724605"
"77.2582124","28.5720351"
"77.2579058","28.5725318"
"77.2584555","28.5729373"
"76.6641682","30.6916749"
"75.8996337","30.8797067"
"76.6057305","28.1916854"
"77.3050841","28.3860467"
"74.8801469","31.6238391"
"75.5255118","31.4033885"
"75.1785013","31.5480498"
"75.2669602","31.5291268"
"75.2751978","31.5263697"
"75.2950397","31.5143781"
"75.4943275","31.4397625"
"75.5096904","31.4262606"
"74.9205761","31.6126578"
"74.9485505","31.5984138"
"75.1146572","31.5601507"
"75.1247791","31.5587499"
"75.5672928","31.3606171"
"75.6096335","31.3379875"
"75.6256213","31.3071315"
"75.6319612","31.3059739"
"75.6564981","31.2921789"
"75.6702375","31.2827384"
"75.6754524","31.2786982"
"75.695819","31.2667975"
"75.6966149","31.2674507"
"75.7438955","31.2450771"
"75.7627367","31.2289531"
"75.7634629","31.2273157"
"75.7718889","31.1965715"
"75.7755627","31.1568515"
"75.7745031","31.152762"
"75.7747632","31.1392213"
"75.7759221","31.116645"
"75.7818722","31.0804793"
"75.783799","31.0408308"
"75.783729","31.0134415"
"75.7920507","30.9810443"
"75.8356358","30.9380911"
"75.8416786","30.9321307"
"75.8591213","30.8774108"
"75.8346868","30.8857739"
"77.0596218","28.3651932"
"77.0675549","28.3461287"
"77.0294308","28.4541686"
"77.0478919","28.4737292"
"77.5908421","34.1668236"
"77.6679502","34.0573391"
"77.6343125","34.0716923"
"77.2159743","34.2938913"
"77.5598979","34.5418239"
"77.547688","34.5517518"
"77.4287665","33.8840993"
"77.2602207","28.5848782"
"77.2497911","28.6175988"
"77.2493074","28.6186155"
