X,Y
"73.1784796","22.2780614"
"73.2113611","22.2771858"
"72.9504612","22.5562627"
"72.9692951","22.5470785"
"72.9578848","22.5435417"
"72.9510802","22.5544467"
"72.979509","22.5458445"
"72.9523144","22.5443598"
"72.9298563","22.5422654"
"72.922672","22.552917"
"72.9285711","22.5534562"
"72.9287074","22.5520856"
"72.9161729","22.5319763"
"72.9116313","22.5268388"
"72.9104406","22.6201648"
"72.9210204","22.6164534"
"72.9192129","22.5354782"
"73.0059502","22.5166255"
"73.0356189","22.4853111"
"73.0320831","22.4213675"
"72.996214","22.5269169"
"73.0110561","22.6003868"
"72.8933409","22.6063441"
"73.0917379","22.2384407"
"73.1887367","22.2374158"
"73.1756748","22.2308174"
"73.1580343","22.1528904"
"73.0068461","22.1837577"
"73.1950346","22.3038509"
"73.2546814","22.5134406"
"73.2588292","22.4539241"
"73.2011135","22.3037601"
"73.135695","22.3769896"
"72.9527437","22.3986889"
"73.0930326","22.4196357"
"73.1156108","22.4030591"
"73.2930064","22.4828932"
"73.293766","22.2180722"
"73.3277943","22.1964201"
"73.2831545","22.2276643"
"73.188462","22.3342466"
"73.1616566","19.2271748"
"73.1670015","19.2239804"
"73.1595608","19.2283422"
"72.7085559","22.8634394"
"72.6761717","22.8960173"
"72.6763146","22.896034"
"72.6027365","23.0385278"
"72.6544514","22.9181002"
"72.6315932","22.9540471"
"72.5617833","23.0577481"
"72.5624145","23.0553055"
"72.5362702","23.0720054"
"72.4976013","22.9869833"
"72.662697","23.2537305"
"72.6628041","23.2536544"
"72.6412209","23.2167152"
"72.6345747","23.2421976"
"72.6455688","23.2582305"
"72.6492093","23.2585"
"72.6406074","23.2165669"
"72.6241242","23.2254544"
"72.6323294","23.2019316"
"72.6355509","23.2084302"
"72.6362717","23.2080163"
"72.5850329","23.1953858"
"72.6313102","23.1973452"
"72.6314704","23.1973321"
"72.5572792","23.1286768"
"73.1435114","22.3740809"
"73.1434909","22.3741762"
"73.1337972","22.3797533"
"73.1338794","22.3797957"
"73.2391676","19.1600005"
"73.0176822","19.1142556"
"73.028904","19.1114582"
"73.0228948","19.1069836"
"73.0168396","19.095004"
"73.0279268","19.0861906"
"73.017975","19.0911056"
"73.0173326","19.085295"
"73.0049221","19.0994582"
"73.0050063","19.0992536"
"73.0058555","19.0952875"
"73.0090757","19.0883435"
"73.0091985","19.0882709"
"73.0089932","19.0882109"
"73.0177705","19.091121"
"73.8122695","15.7115527"
"73.0404899","19.0237191"
"73.1094224","18.9989977"
"73.6929569","17.9227036"
"73.69355","15.99884"
"73.6928674","16.0019235"
"73.1192146","18.5724636"
"73.15384","18.52432"
"73.825131","18.5056857"
"73.0378325","19.0132539"
"75.3623862","19.8981097"
"75.3524848","19.9147946"
"73.1255242","19.2374025"
"73.1366718","19.2390885"
"73.0910499","19.2143229"
"72.870946","19.1389629"
"73.0045636","19.1266673"
"73.8796364","18.5529226"
"72.8340668","19.0559724"
"72.826782","19.0547848"
"72.8297972","19.0508173"
"72.8254147","19.0547186"
"72.8367832","19.0564811"
"72.8273008","19.0612926"
"72.8350108","19.0636709"
"72.8334812","19.0678656"
"72.8264927","19.0629554"
"72.8281712","19.0922716"
"73.1451264","19.2292962"
"73.1503134","19.2430476"
"73.1371719","19.2531182"
"73.1238728","19.2480142"
"73.1257412","19.2521815"
"71.5853293","23.8422117"
"71.5820379","23.8365661"
"72.8345695","18.9497639"
"72.8336129","18.9467383"
"72.3630679","24.1879226"
"72.8913366","23.4868924"
"72.0309885","24.2823626"
"71.5939515","23.9657589"
"74.7291012","19.9252546"
"73.0268181","19.0707784"
"73.027737","19.0707754"
"72.8635217","21.1623735"
"72.9361225","21.1619343"
"72.8480675","21.2733328"
"72.6971568","21.1837645"
"72.9714348","19.1968689"
"72.9797025","19.198927"
"72.9783899","19.217263"
"72.5420439","23.0226011"
"72.560115","23.0326816"
"72.5308052","23.0147085"
"72.561242","23.0599484"
"72.64824","23.2128418"
"72.6407368","23.2161037"
"72.6355941","23.2079339"
"72.6361457","23.2084738"
"73.0365953","23.9588154"
"72.8270408","18.9982518"
"70.0383262","23.1160915"
"70.0279812","23.1166972"
"70.9825724","23.5607443"
"73.8280397","15.5001437"
"73.8286071","15.4990978"
"73.8279314","15.4991674"
"72.8074612","18.9641537"
"72.8040921","18.9652526"
"72.8076649","18.9641897"
"72.9995516","19.1479866"
"72.8166194","19.0126242"
"72.8052091","18.971088"
"72.7997545","18.9570846"
"72.8139062","18.987384"
"72.8142542","18.9817209"
"72.8147938","18.9934603"
"72.8015524","18.9614376"
"72.8098691","18.9636785"
"72.8131831","18.9660762"
"72.8261215","18.9423307"
"72.8112984","18.9779"
"72.80907","18.9764323"
"72.809228","18.9740491"
"72.8089212","18.9761163"
"72.8086532","18.9764806"
"72.8143526","18.9967569"
"72.8145622","18.9939984"
"72.8012499","18.9605094"
"72.8099909","18.9636375"
"72.8148941","18.9925227"
"72.8145772","18.9924201"
"72.8531244","19.0964588"
"72.8174661","18.9986118"
"72.8343413","19.0653929"
"72.8275473","18.9981802"
"72.8226058","18.9888517"
"72.8334559","19.0091918"
"72.8310695","19.0049626"
"72.8139259","18.9562041"
"72.816271","18.9564201"
"72.8230904","18.9289139"
"72.8308331","18.9351518"
"72.8174595","19.0153903"
"73.2793947","18.8443863"
"72.8102541","18.9569941"
"73.0635354","19.0348702"
"73.0461102","19.0542696"
"73.0559559","19.0537854"
"73.2708205","16.9958389"
"73.4409534","17.054661"
"72.8292737","18.9442104"
"72.830319","18.9385851"
"72.829771","18.9258869"
"72.8321264","18.9250614"
"72.8218744","18.9294865"
"72.8259816","18.9271457"
"72.8280407","18.9329937"
"72.8313953","18.9282936"
"72.8216562","18.9143879"
"73.3288033","16.8668506"
"72.8161715","18.9529405"
"72.8235294","18.9426309"
"72.824304","18.936957"
"72.8237441","18.9336619"
"72.8219277","18.9295743"
"72.812609","18.9557658"
"72.8324314","18.9255752"
"72.8293104","18.9439074"
"72.8290966","18.9432554"
"72.8287185","18.9432197"
"72.81408","18.990197"
"72.8318274","18.9582005"
"72.8548297","19.0266746"
"72.8405278","18.9685741"
"72.8406324","18.9688408"
"73.1191823","18.5780183"
"73.0549867","18.712266"
"72.8855876","19.2745442"
"71.772095","23.101909"
"73.8979581","18.5067839"
"73.017152","19.0853157"
"73.9778835","19.2590536"
"73.885683","18.53956"
"73.8853855","18.5393982"
"72.8269694","18.9267074"
"72.8300149","18.93263"
"72.9092649","19.0457387"
"72.9090118","19.0457295"
"72.8687858","19.0179711"
"72.8154793","18.9787374"
"73.8302166","18.5626197"
"73.8552124","18.5659167"
"73.4290055","18.7564742"
"73.0388521","19.0222139"
"73.7487494","15.5624981"
"72.8475601","19.0181088"
"73.9114579","15.5016359"
"72.8583559","19.2814793"
"72.8634521","19.283342"
"72.8691657","19.2855995"
"72.8791126","19.2783808"
"72.8611636","19.2926572"
"79.1166927","21.2391633"
"72.7842886","19.2410084"
"70.8140895","22.1768043"
"70.8072767","22.1977165"
"70.7955626","22.0887596"
"70.7809718","22.3307577"
"70.7881185","22.3249671"
"70.7669487","22.338865"
"72.9188568","20.458981"
"73.0047158","21.6311295"
"70.3498865","23.3010467"
"73.2385941","19.1666954"
"73.9102623","15.3288297"
"73.154159","18.8704303"
"72.943743","18.8798674"
"73.1145375","18.9945877"
"73.2281768","19.1628997"
"73.0646288","19.0454815"
"72.8465268","19.0163808"
"72.8453404","19.0147788"
"72.852821","19.0955298"
"72.856733","19.2307311"
"72.8524506","19.0956559"
"72.8527815","19.0965425"
"72.8288401","18.9429658"
"73.9070306","18.5063652"
"70.6633976","23.432513"
"73.8289895","18.487766"
"72.8099159","18.9589844"
"72.8092339","18.9602016"
"72.9376324","19.1637693"
"72.9449782","19.1786269"
"72.9891879","19.2210939"
"72.8512478","19.2139311"
"72.84778","19.2203768"
"72.8675476","19.1757511"
"72.8540633","19.1725754"
"72.8450789","19.1735225"
"72.9200375","19.1023916"
"72.8383369","19.0507277"
"72.8462651","19.0542055"
"72.8564133","19.0096881"
"72.8861203","19.0849504"
"72.8788698","19.0777367"
"72.8754828","19.0707176"
"72.8221848","18.9727253"
"72.9025987","19.0874172"
"72.8324833","18.965588"
"72.8316437","18.9600561"
"72.8326836","18.9681186"
"72.8320633","18.9571825"
"72.8328037","18.9545871"
"72.8632058","19.1388584"
"72.8427483","19.1438767"
"72.8431004","19.1419229"
"72.8459281","19.1593533"
"72.8431598","19.1494413"
"72.8428919","19.1459099"
"72.8456344","19.1662341"
"72.8605368","19.0743747"
"72.8758427","19.0790524"
"72.8767423","19.0786309"
"72.8586651","19.1117718"
"72.8530508","19.1138569"
"72.8600696","19.1147757"
"72.8684851","19.1178639"
"72.8631747","19.1177916"
"72.8299538","19.1160475"
"72.8297958","19.1172151"
"72.836862","19.1024729"
"72.850887","19.1190324"
"72.5687751","23.0113878"
"72.8469568","19.191418"
"72.8480943","19.1982588"
"72.8415087","19.1928365"
"72.8496837","19.2040547"
"72.8383175","19.2150014"
"72.8285629","19.2152861"
"72.8223328","19.2087976"
"72.8350169","19.2072575"
"72.8578916","19.2548584"
"72.864868","19.1250783"
"73.3199085","19.0171236"
"72.9619386","19.1731522"
"72.9375347","19.1517807"
"72.9610442","19.1682073"
"73.0015954","19.1914359"
"73.0020845","19.0682211"
"72.8606442","19.0365403"
"72.8788292","19.0332804"
"72.8649281","19.0172598"
"72.8637398","19.0183959"
"72.8650815","19.0173565"
"72.865169","19.0374469"
"72.863468","19.0427254"
"72.8637735","19.0420987"
"72.8634487","19.0423405"
"72.8642042","19.0427853"
"72.8641383","19.0421849"
"72.8684997","19.0690865"
"72.868405","19.0692212"
"72.8652769","19.0672793"
"72.8722123","19.0711547"
"72.8362032","19.0262395"
"72.8932657","19.0455063"
"72.8938663","19.0507622"
"70.8002093","21.9826734"
"70.3735415","20.9083258"
"69.7726354","22.330407"
"73.9335509","18.5015844"
"70.4893663","21.4010415"
"70.4753416","21.4655417"
"70.7862133","22.3070672"
"70.613143","21.1821852"
"72.8770457","19.2798949"
"72.8527865","19.0954385"
"73.2222738","19.1808281"
"74.1227399","17.6690496"
"73.8313753","18.5086051"
"72.8396991","18.9367891"
"73.8766169","18.5191764"
"72.8720082","19.4292962"
"73.8262976","18.5467754"
"73.8286717","18.5431555"
"73.8754121","18.5195459"
"73.8538574","18.5164569"
"73.8562542","18.516866"
"73.8898696","18.5064854"
"73.9070354","18.5065359"
"73.9011103","18.506493"
"73.8590336","18.5039114"
"73.8580076","18.5087095"
"73.8549798","18.5150076"
"73.8415875","18.5175742"
"73.8303857","18.5191108"
"72.9165228","19.132298"
"73.8986607","18.4865476"
"73.9334514","18.5013234"
"72.8401526","19.0428643"
"73.8887815","18.5064546"
"73.8972088","18.527028"
"73.140223","19.0017241"
"73.8538184","18.5136736"
"73.8538452","18.5133364"
"73.8553653","18.5039616"
"73.8501151","18.5141854"
"73.8524187","18.5063058"
"73.1060088","19.018073"
"73.8682127","18.5084548"
"73.8682921","18.508456"
"73.1334557","18.9981873"
"73.8693537","18.4965111"
"73.8693095","18.4930145"
"73.8571676","18.4787221"
"73.1038826","19.0442471"
"73.8498062","18.5578162"
"73.8366131","18.5713649"
"73.8365603","18.5713605"
"73.797687","18.5822076"
"73.1161193","18.9793496"
"73.112099","18.9972144"
"73.7856277","18.6151868"
"73.7843249","18.6121537"
"73.7770967","18.6034027"
"73.7731357","18.5899598"
"73.7796927","18.6064025"
"73.7731577","18.5901728"
"73.8244537","18.6026617"
"73.8623647","18.4751764"
"73.8575631","18.4683442"
"73.8498513","18.492648"
"73.8578005","18.4924118"
"73.8541317","18.4925128"
"72.8365669","19.1235323"
"72.8365777","19.1242013"
"73.1012348","19.0261598"
"73.1756517","18.969583"
"72.8467663","18.9761344"
"72.8486524","18.99282"
"72.8344486","18.9894183"
"72.8187582","18.954849"
"73.3316846","18.8182358"
"77.1555716","18.3295447"
"71.9585579","23.1574829"
"72.0125555","23.1107782"
"71.8973443","23.153671"
"72.0227589","23.1358869"
"76.5852586","20.8123499"
"76.0835581","20.9001527"
"75.6581257","17.8518076"
"73.3970493","22.5437702"
"73.5512715","22.6990398"
"77.2880478","19.1594979"
"76.2666885","19.5366743"
"76.7875833","19.2500392"
"76.5556748","18.7314773"
"75.5769837","20.6518378"
"73.7337446","18.5896648"
"73.8012027","18.5517641"
"73.8328003","18.5057124"
"73.8449008","18.5051559"
"73.8285458","18.502452"
"73.8023064","18.5022515"
"73.8074542","18.5652454"
"73.8970804","18.5751028"
"73.8849523","18.5736645"
"73.8765095","18.5752812"
"73.8383209","18.5198618"
"73.8295683","18.5107026"
"73.8431482","18.5171225"
"72.8237143","18.9825464"
"72.8238466","18.9825562"
"72.820747","18.9920784"
"72.8225075","18.9888462"
"72.8224525","18.9889758"
"72.8156421","19.0014018"
"72.8146112","18.9935691"
"72.8181325","19.0063128"
"72.8218594","19.0120935"
"72.8521132","19.1726849"
"72.8355303","19.17053"
"73.8674812","18.525578"
"73.8692881","18.5013536"
"79.0140813","20.106005"
"74.1707075","18.2052494"
"72.5053773","23.2401131"
"72.4935674","23.2662875"
"72.505467","23.2401492"
"72.5055365","23.2401771"
"72.4919288","23.2569417"
"72.4935337","23.2662842"
"72.5501891","23.2494128"
"72.6408998","23.301299"
"72.6482523","23.240397"
"72.6413556","23.2161592"
"74.3108315","22.859812"
"74.227362","22.8590333"
"73.9377001","22.8292356"
"73.04043","19.0238772"
"73.0405119","19.0239156"
"73.0407002","19.023803"
"73.040684","19.0237039"
"73.0405537","19.0235495"
"73.0402987","19.0237088"
"73.0402862","19.023657"
"73.1002773","19.0221272"
"73.1004887","19.0224038"
"72.8662246","19.1027613"
"73.0014448","19.0593914"
"73.838384","18.4961082"
"73.8532481","18.5256431"
"73.9093571","18.5784277"
"73.8267962","18.5015555"
"73.877391","18.5215197"
"72.8338898","18.9528879"
"72.8347717","18.9497463"
"72.8320457","18.958225"
"72.8329974","18.9546932"
"72.8321094","18.9575702"
"72.8303042","18.9664382"
"70.7379831","22.346463"
"70.4575521","21.522187"
"70.4684014","21.5766886"
"72.8368189","19.1071548"
"72.8371726","19.1125913"
"72.8299468","19.1161558"
"72.8343414","19.1158826"
"72.836534","19.1142051"
"72.8372756","19.1126431"
"72.8402631","19.1162766"
"73.7828947","18.5635726"
"73.8043281","18.5586194"
"72.8299838","19.1071647"
"72.8392759","19.1016153"
"72.8369302","19.1029428"
"72.8364756","19.102678"
"72.8370426","19.1084247"
"72.836931","19.107106"
"72.836941","19.1025638"
"72.8298467","19.1042067"
"72.836831","19.1025891"
"72.829849","19.1160489"
"72.8298726","19.1071725"
"72.8266975","19.1049488"
"72.8238649","19.123963"
"73.780274","18.574226"
"73.8070055","18.5598879"
"72.8262014","19.1401631"
"72.8256449","19.1326801"
"72.831473","19.1418154"
"72.8321499","19.1350544"
"72.8315814","19.1419546"
"72.8312246","19.1459047"
"72.8311463","19.1457677"
"72.8312319","19.145777"
"72.8352303","19.1460601"
"72.8367144","19.1462419"
"72.8363034","19.1489926"
"72.8366022","19.1463304"
"72.8352318","19.1462063"
"72.8315892","19.1418171"
"79.054171","21.0900634"
"73.0637596","19.0351481"
"73.0636164","19.03497"
"72.8753383","19.3584888"
"71.7042233","22.0858222"
"71.9265692","21.6234831"
"71.8274922","21.7364015"
"71.5158963","21.7807694"
"70.3003506","21.1529602"
"70.4032172","20.9164546"
"70.3692823","20.9176398"
"70.3695616","21.475041"
"69.6616587","23.4320851"
"69.7099816","23.6688391"
"73.3178013","18.8382637"
"73.3213804","18.8389866"
"73.3313286","18.8383878"
"73.3204816","18.8329638"
"73.0090569","19.067584"
"73.0298779","19.0330755"
"73.0660077","19.0324063"
"73.0662152","19.0321405"
"72.849202","19.2949092"
"72.8467361","19.124347"
"72.8561194","19.1543249"
"72.8501456","19.1647922"
"72.8583594","19.166214"
"72.8587229","19.166152"
"72.8592119","19.1743177"
"73.7691751","15.5416132"
"73.7596245","15.5928661"
"72.8551732","19.1420421"
"72.859636","19.1744147"
"73.8293001","15.5181869"
"72.8740344","19.1758643"
"73.9134652","15.3243487"
"73.8997858","15.341802"
"73.7828427","18.5635085"
"73.8251871","15.5009963"
"72.8333098","18.9472307"
"72.8349766","18.9463378"
"73.8121855","15.4804372"
"73.8320551","15.4872125"
"72.837999","19.0011061"
"73.8462994","18.5006121"
"69.6264929","21.6337943"
"68.9588653","22.2772325"
"69.0682537","22.4697042"
"69.0132628","22.4172784"
"69.007042","22.4092705"
"72.8999455","22.693667"
"72.8390307","22.7153221"
"72.8307073","22.6910938"
"71.4941633","22.9669464"
"72.8927742","22.7033108"
"72.8967748","22.6980195"
"72.8958198","22.6989728"
"69.7973735","21.9282781"
