X,Y
"85.5030446","25.379574"
"85.5019959","25.3814664"
"85.5047919","25.3869372"
"85.5036976","25.3775816"
"85.5027541","25.3826289"
"85.502826","25.3799315"
"85.5049746","25.3858761"
"85.5033296","25.3778816"
"85.4731224","25.2763158"
"85.5049995","25.3855461"
"85.5035399","25.3777316"
"85.5037294","25.3835263"
"84.7563105","25.5678251"
"85.5307994","25.2769739"
"85.5022311","25.380789"
"85.5048279","25.3863723"
"85.502999","25.3786778"
"85.1276939","25.5795206"
"85.0254135","25.5796985"
"85.0757058","25.5860348"
"85.0013601","25.5768937"
"84.3020926","25.5653267"
"84.0839019","24.9531453"
"84.9766542","25.0113533"
"89.454863","26.2919439"
"88.7253881","26.5160415"
"88.7134247","26.5225882"
"88.7306268","26.5009652"
"88.7256687","26.5621758"
"89.4325899","26.690085"
"88.8539269","26.4695255"
"89.5324332","26.5163568"
"88.1747998","26.607395"
"84.7374197","25.7861624"
"84.3987639","26.4456923"
"84.4413928","26.4539197"
"85.9847658","25.4638373"
"85.9206787","25.389839"
"85.9848211","25.4639257"
"85.9917185","25.4594616"
"85.9847069","25.4637432"
"85.9944841","25.457809"
"85.9917422","25.4594959"
"85.9916913","25.459425"
"86.0018212","25.457432"
"85.9846644","25.4636751"
"85.9847352","25.4637884"
"85.9657433","25.4738795"
"85.9846859","25.4637096"
"86.0007671","25.452174"
"85.9847867","25.4638707"
"85.9918348","25.4596493"
"85.9918094","25.4596053"
"85.9943503","25.457849"
"86.0007334","25.4521568"
"86.0018139","25.4573802"
"85.9848021","25.4638953"
"86.0018016","25.4573195"
"88.3714721","22.5051053"
"88.3712511","22.5104144"
"88.3501505","22.5865278"
"88.3460418","22.5754365"
"88.2382805","24.239432"
"88.2099293","24.2489263"
"88.0283808","24.3031573"
"88.2725875","24.2383611"
"88.2581185","24.4000646"
"88.2594954","24.2232001"
"88.2551009","24.4119238"
"88.2395707","24.2422376"
"88.2615077","24.3911604"
"88.3682074","22.6078753"
"87.9019702","22.4510216"
"84.3962143","25.8345681"
"84.2132373","25.8096009"
"88.1406831","22.0809525"
"84.2337384","25.8227111"
"84.2999009","25.828139"
"84.2984888","25.8349677"
"84.3824163","25.8348777"
"84.451079","25.8173426"
"84.4957701","25.8002762"
"84.5028184","25.796386"
"84.4767025","25.8108177"
"84.5126013","25.7910566"
"84.0020917","26.8856827"
"84.2110547","26.7443369"
"84.1434531","26.7974576"
"84.202393","26.7247157"
"84.2262897","26.7265314"
"88.3334137","22.6004387"
"88.3346439","22.598963"
"88.3699733","22.5685937"
"84.0143284","21.8302305"
"83.3538828","24.2461042"
"86.1269777","26.2147402"
"85.9829042","26.1873075"
"86.1112975","26.2148789"
"86.1867579","26.0125416"
"86.0832632","26.210009"
"85.4181742","26.0784475"
"86.0765169","26.3463673"
"86.0769612","26.3315697"
"86.1156474","26.3732754"
"86.0752062","26.3405385"
"86.1670417","22.8047296"
"88.350215","22.5553099"
"86.0814396","26.356072"
"86.0881985","26.3595173"
"85.8449413","19.8206959"
"86.1756098","22.7941981"
"86.183871","22.798926"
"86.1839675","22.7960378"
"86.1844182","22.797106"
"86.2120951","22.7957401"
"86.2242938","22.7938905"
"86.2400866","22.7925255"
"88.3412214","22.540999"
"88.3486119","22.5416825"
"88.3410592","22.541166"
"87.9016837","25.6823808"
"87.8997602","25.6627904"
"87.8773296","25.6171735"
"87.9015808","25.682367"
"87.8962644","25.6980466"
"87.8964367","25.698031"
"87.9052612","25.6705239"
"87.9172495","25.6498113"
"87.9007704","25.6887956"
"87.5178366","25.7654401"
"87.9172121","25.6498502"
"87.9072147","25.6632605"
"87.9180486","25.6654254"
"87.4812769","25.7948659"
"87.8926683","25.6331698"
"87.9180244","25.6653599"
"87.8927228","25.6331015"
"87.9172665","25.649759"
"87.900681","25.6887795"
"87.9052312","25.6706328"
"87.5781938","25.5571824"
"87.5773905","25.5545279"
"87.6038379","25.5272359"
"87.5712723","25.5115535"
"87.5632619","25.5319336"
"87.5482277","25.548756"
"87.5660347","25.527366"
"87.5674199","25.5546846"
"87.5669427","25.524666"
"86.1844443","22.7881771"
"86.2513295","22.7733743"
"88.3742473","22.5431923"
"88.3744489","22.5455807"
"88.3851569","22.5766994"
"88.3852316","22.5767551"
"87.8812735","24.7832803"
"87.8628427","24.7775281"
"87.869971","24.7880378"
"87.6394716","24.8746267"
"85.3655532","23.9988529"
"85.3727655","24.0032452"
"85.3772238","24.0213424"
"84.7461976","23.6811057"
"84.7096047","23.4842637"
"85.8892423","24.1787656"
"85.8521276","24.2057201"
"85.6417054","25.0127523"
"85.6833116","25.0508877"
"85.6898458","25.0545089"
"85.7888786","25.1091989"
"85.8360299","25.1288932"
"85.8359918","25.1291065"
"85.7125003","25.0670276"
"85.8425292","25.1300788"
"85.9594879","25.1328527"
"85.9205182","25.1337287"
"85.8570071","25.1337875"
"85.8753288","25.1347446"
"85.9500336","25.1330599"
"86.8326413","25.2351406"
"86.8468118","25.2361211"
"86.7443401","25.2423597"
"86.7564478","25.243448"
"87.7464507","25.2027037"
"87.7463954","25.202722"
"87.6827014","25.2327764"
"87.6199756","25.2376833"
"87.6291623","25.239466"
"87.6469014","25.2395806"
"87.7238475","25.2410766"
"87.6343194","25.2415302"
"87.8004299","25.4296864"
"87.7985253","25.4306774"
"87.7940021","25.431333"
"87.8077615","25.441393"
"87.8077077","25.441409"
"87.5647088","25.5845866"
"87.8389216","25.8768372"
"88.369607","26.6614532"
"88.3696124","26.6615175"
"88.3696127","26.6615671"
"88.4002318","26.7447672"
"88.3972993","26.745785"
"88.3954144","26.7467904"
"88.3855483","26.7634601"
"88.3533516","26.805862"
"88.3499999","26.8112841"
"88.3505965","26.8146505"
"88.3476942","26.8159154"
"88.3468351","26.817102"
"88.3460998","26.8176784"
"88.3459219","26.8179348"
"88.3409903","26.8288529"
